Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
,658.0,,,,,
,1100.0,,,,,
,1300.0,,,,,
,5100.0,,,,,
,923.0,,,,,
,1200.0,,,,,
,1700.0,,,,,
,747.0,,,,,
,579.0,,,,,
,4400.0,,,,,
,1200.0,,,,,
,1200.0,,,,,
,2700.0,,,,,
,721.0,,,,,
,110.0,,,,,
,861.0,,,,,
,2900.0,,,,,
,11100.0,,,,,
,1100.0,,,,,
,1000.0,,,,,
,2100.0,,,,,
,1200.0,,,,,
,2200.0,,,,,
,1900.0,,,,,
,1200.0,,,,,
,946.0,,,,,
,1000.0,,,,,
,16100.0,,,,,
,791.0,,,,,
,921.0,,,,,
,2600.0,,,,,
,1300.0,,,,,
,3500.0,,,,,
,626.0,,,,,
,755.0,,,,,
,4600.0,,,,,
,2100.0,,,,,
,1200.0,,,,,
,858.0,,,,,
,807.0,,,,,
,587.0,,,,,
,1000.0,,,,,
,,1800.0,,,,
,,833.0,,,,
,,799.0,,,,
,,19300.0,,,,
,,40600.0,,,,
,,461.0,,,,
,,507.0,,,,
,,1100.0,,,,
,,596.0,,,,
,,1200.0,,,,
,,20200.0,,,,
,,940.0,,,,
,,629.0,,,,
,,1800.0,,,,
,,3200.0,,,,
,,5600.0,,,,
,,2600.0,,,,
,,649.0,,,,
,,3100.0,,,,
,,910.0,,,,
,,489.0,,,,
,,667.0,,,,
,,616.0,,,,
,,4500.0,,,,
,,5100.0,,,,
,,1900.0,,,,
,,931.0,,,,
,,1000.0,,,,
,,1900.0,,,,
,,826.0,,,,
,,673.0,,,,
,,1400.0,,,,
,,1400.0,,,,
,,1700.0,,,,
,,4700.0,,,,
,,999.0,,,,
,,359.0,,,,
,,910.0,,,,
,,719.0,,,,
,,19400.0,,,,
,,1200.0,,,,
,,995.0,,,,
,,23300.0,,,,
,,890.0,,,,
,,1100.0,,,,
,,947.0,,,,
,,1500.0,,,,
,,671.0,,,,
,,1400.0,,,,
,,815.0,,,,
,,1300.0,,,,
,,5000.0,,,,
,,700.0,,,,
,,630.0,,,,
,,2500.0,,,,
,,1100.0,,,,
,,1100.0,,,,
,,2600.0,,,,
,,582.0,,,,
,,695.0,,,,
,,769.0,,,,
,,932.0,,,,
,,629.0,,,,
,,1200.0,,,,
,,2400.0,,,,
,,817.0,,,,
,,885.0,,,,
,,871.0,,,,
,,6900.0,,,,
,,3200.0,,,,
,,2800.0,,,,
,,17200.0,,,,
,,1900.0,,,,
,,1900.0,,,,
,,1700.0,,,,
,,1600.0,,,,
,,1800.0,,,,
,,1000.0,,,,
,,1500.0,,,,
,,761.0,,,,
,,557.0,,,,
,,436.0,,,,
,,3600.0,,,,
,,7000.0,,,,
,,890.0,,,,
,,655.0,,,,
,,717.0,,,,
,,831.0,,,,
,,1000.0,,,,
,,3300.0,,,,
,,657.0,,,,
,,1100.0,,,,
,,719.0,,,,
,,710.0,,,,
,,,1300.0,,,
,,,629.0,,,
,,,759.0,,,
,,,1500.0,,,
,,,1000.0,,,
,,,2100.0,,,
,,,698.0,,,
,,,1100.0,,,
,,,2500.0,,,
,,,1200.0,,,
,,,2000.0,,,
,,,1100.0,,,
,,,2000.0,,,
,,,2700.0,,,
,,,56.0,,,
,,,979.0,,,
,,,621.0,,,
,,,739.0,,,
,,,3700.0,,,
,,,1000.0,,,
,,,1100.0,,,
,,,1000.0,,,
,,,689.0,,,
,,,1300.0,,,
,,,12000.0,,,
,,,696.0,,,
,,,2000.0,,,
,,,866.0,,,
,,,12800.0,,,
,,,3500.0,,,
,,,943.0,,,
,,,846.0,,,
,,,2200.0,,,
,,,779.0,,,
,,,1300.0,,,
,,,1400.0,,,
,,,9500.0,,,
,,,635.0,,,
,,,919.0,,,
,,,8100.0,,,
,,,1700.0,,,
,,,8100.0,,,
,,,2500.0,,,
,,,2600.0,,,
,,,1500.0,,,
,,,1400.0,,,
,,,14300.0,,,
,,,8100.0,,,
,,,2500.0,,,
,,,413.0,,,
,,,976.0,,,
,,,755.0,,,
,,,689.0,,,
,,,1400.0,,,
,,,1100.0,,,
,,,1100.0,,,
,,,14600.0,,,
,,,621.0,,,
,,,946.0,,,
,,,1100.0,,,
,,,675.0,,,
,,,888.0,,,
,,,1300.0,,,
,,,817.0,,,
,,,628.0,,,
,,,830.0,,,
,,,2200.0,,,
,,,1800.0,,,
,,,1000.0,,,
,,,1200.0,,,
,,,873.0,,,
,,,1000.0,,,
,,,5900.0,,,
,,,3400.0,,,
,,,888.0,,,
,,,860.0,,,
,,,2700.0,,,
,,,1200.0,,,
,,,409.0,,,
,,,3300.0,,,
,,,1700.0,,,
,,,2400.0,,,
,,,551.0,,,
,,,1300.0,,,
,,,988.0,,,
,,,824.0,,,
,,,1200.0,,,
,,,4100.0,,,
,,,8200.0,,,
,,,1100.0,,,
,,,,730.0,,
,,,,2500.0,,
,,,,957.0,,
,,,,1200.0,,
,,,,1700.0,,
,,,,808.0,,
,,,,92600.0,,
,,,,758.0,,
,,,,4300.0,,
,,,,635.0,,
,,,,4000.0,,
,,,,2900.0,,
,,,,1100.0,,
,,,,667.0,,
,,,,899.0,,
,,,,6600.0,,
,,,,922.0,,
,,,,1800.0,,
,,,,1100.0,,
,,,,1200.0,,
,,,,2900.0,,
,,,,1200.0,,
,,,,4600.0,,
,,,,1100.0,,
,,,,2500.0,,
,,,,42400.0,,
,,,,1000.0,,
,,,,1300.0,,
,,,,944.0,,
,,,,938.0,,
,,,,1800.0,,
,,,,924.0,,
,,,,2600.0,,
,,,,3700.0,,
,,,,956.0,,
,,,,942.0,,
,,,,818.0,,
,,,,1600.0,,
,,,,923.0,,
,,,,1200.0,,
,,,,820.0,,
,,,,812.0,,
,,,,544.0,,
,,,,82200.0,,
,,,,827.0,,
,,,,377.0,,
,,,,10900.0,,
,,,,1100.0,,
,,,,2000.0,,
,,,,2900.0,,
,,,,1100.0,,
,,,,1200.0,,
,,,,1400.0,,
,,,,844.0,,
,,,,1200.0,,
,,,,3300.0,,
,,,,3700.0,,
,,,,421.0,,
,,,,4500.0,,
,,,,1600.0,,
,,,,757.0,,
,,,,1400.0,,
,,,,15000.0,,
,,,,667.0,,
,,,,1500.0,,
,,,,1300.0,,
,,,,2000.0,,
,,,,1200.0,,
,,,,8200.0,,
,,,,1500.0,,
,,,,,10900.0,
,,,,,1900.0,
,,,,,3600.0,
,,,,,1400.0,
,,,,,974.0,
,,,,,7600.0,
,,,,,2100.0,
,,,,,19400.0,
,,,,,1300.0,
,,,,,1300.0,
,,,,,2100.0,
,,,,,2400.0,
,,,,,2500.0,
,,,,,1500.0,
,,,,,4800.0,
,,,,,1300.0,
,,,,,183.0,
,,,,,1200.0,
,,,,,979.0,
,,,,,1900.0,
,,,,,1600.0,
,,,,,1200.0,
,,,,,3500.0,
,,,,,1100.0,
,,,,,115.0,
,,,,,1000.0,
,,,,,728.0,
,,,,,1100.0,
,,,,,922.0,
,,,,,6800.0,
,,,,,1200.0,
,,,,,7100.0,
,,,,,,2300.0
,,,,,,1000.0
,,,,,,9300.0
,,,,,,3600.0
,,,,,,1100.0
,,,,,,2600.0
,,,,,,1000.0
,,,,,,1100.0
,,,,,,1100.0
,,,,,,6100.0
,,,,,,2000.0
,,,,,,1100.0
,,,,,,2100.0
,,,,,,1700.0
,,,,,,4600.0
,,,,,,2100.0
,,,,,,6900.0
,,,,,,2100.0
,,,,,,1300.0
,,,,,,2700.0
,,,,,,1100.0
,,,,,,2400.0
,,,,,,1000.0
,,,,,,8500.0
,,,,,,2200.0
,,,,,,1400.0
,,,,,,1000.0
,,,,,,1200.0
,,,,,,6900.0
,,,,,,928.0
,,,,,,1100.0
,,,,,,1600.0
2600.0,,,,,,
974.0,,,,,,
1900.0,,,,,,
1200.0,,,,,,
866.0,,,,,,
2100.0,,,,,,
1700.0,,,,,,
1000.0,,,,,,
22100.0,,,,,,
1000.0,,,,,,
1100.0,,,,,,
917.0,,,,,,
1100.0,,,,,,
2100.0,,,,,,
1000.0,,,,,,
3600.0,,,,,,
717.0,,,,,,
1100.0,,,,,,
11600.0,,,,,,
7100.0,,,,,,
2100.0,,,,,,
890.0,,,,,,
2200.0,,,,,,
2000.0,,,,,,
1400.0,,,,,,
3100.0,,,,,,
605.0,,,,,,
1400.0,,,,,,
601.0,,,,,,
77200.0,,,,,,
708.0,,,,,,
108400.0,,,,,,
1200.0,,,,,,
1000.0,,,,,,
831.0,,,,,,
1900.0,,,,,,
1000.0,,,,,,
389.0,,,,,,
1300.0,,,,,,
1600.0,,,,,,
1400.0,,,,,,
2700.0,,,,,,
1100.0,,,,,,
553.0,,,,,,
985.0,,,,,,
29800.0,,,,,,
916.0,,,,,,
619.0,,,,,,
699.0,,,,,,
1100.0,,,,,,
1300.0,,,,,,
6300.0,,,,,,
3700.0,,,,,,
773.0,,,,,,
1700.0,,,,,,
2800.0,,,,,,
15000.0,,,,,,
1400.0,,,,,,
1100.0,,,,,,
5500.0,,,,,,
1200.0,,,,,,
823.0,,,,,,
457.0,,,,,,
634.0,,,,,,
5900.0,,,,,,
889.0,,,,,,
1200.0,,,,,,
434.0,,,,,,
1100.0,,,,,,
994.0,,,,,,
948.0,,,,,,
991.0,,,,,,
878.0,,,,,,
10000.0,,,,,,
5200.0,,,,,,
940.0,,,,,,
1100.0,,,,,,
274.0,,,,,,
1100.0,,,,,,
1200.0,,,,,,
1100.0,,,,,,
,12700.0,,,,,
,2500.0,,,,,
,650.0,,,,,
,627.0,,,,,
,698.0,,,,,
,681.0,,,,,
,2400.0,,,,,
,1500.0,,,,,
,715.0,,,,,
,6000.0,,,,,
,3200.0,,,,,
,13300.0,,,,,
,1300.0,,,,,
,4000.0,,,,,
,629.0,,,,,
,2900.0,,,,,
,9100.0,,,,,
,2800.0,,,,,
,4700.0,,,,,
,1300.0,,,,,
,984.0,,,,,
,1300.0,,,,,
,1100.0,,,,,
,970.0,,,,,
,5000.0,,,,,
,4700.0,,,,,
,9400.0,,,,,
,1100.0,,,,,
,1300.0,,,,,
,1900.0,,,,,
,944.0,,,,,
,53200.0,,,,,
,11800.0,,,,,
,1300.0,,,,,
,2400.0,,,,,
,1000.0,,,,,
,1900.0,,,,,
,1600.0,,,,,
,3900.0,,,,,
,1500.0,,,,,
,1900.0,,,,,
,464.0,,,,,
,500.0,,,,,
,3300.0,,,,,
,4300.0,,,,,
,2800.0,,,,,
,757.0,,,,,
,783.0,,,,,
,1100.0,,,,,
,8500.0,,,,,
,2500.0,,,,,
,1700.0,,,,,
,2200.0,,,,,
,3800.0,,,,,
,11600.0,,,,,
,986.0,,,,,
,1200.0,,,,,
,3000.0,,,,,
,675.0,,,,,
,4100.0,,,,,
,1200.0,,,,,
,682.0,,,,,
,1200.0,,,,,
,1100.0,,,,,
,646.0,,,,,
,688.0,,,,,
,763.0,,,,,
,13100.0,,,,,
,9500.0,,,,,
,863.0,,,,,
,5800.0,,,,,
,777.0,,,,,
,735.0,,,,,
,1300.0,,,,,
,793.0,,,,,
,646.0,,,,,
,4000.0,,,,,
,1500.0,,,,,
,638.0,,,,,
,507.0,,,,,
,1100.0,,,,,
,1000.0,,,,,
,1400.0,,,,,
,728.0,,,,,
,924.0,,,,,
,1500.0,,,,,
,1000.0,,,,,
,471.0,,,,,
,17500.0,,,,,
,1000.0,,,,,
,,10400.0,,,,
,,2900.0,,,,
,,719.0,,,,
,,1800.0,,,,
,,754.0,,,,
,,1400.0,,,,
,,1900.0,,,,
,,1300.0,,,,
,,1100.0,,,,
,,2500.0,,,,
,,1400.0,,,,
,,705.0,,,,
,,2100.0,,,,
,,828.0,,,,
,,3200.0,,,,
,,714.0,,,,
,,890.0,,,,
,,5300.0,,,,
,,2300.0,,,,
,,1300.0,,,,
,,1200.0,,,,
,,2600.0,,,,
,,1300.0,,,,
,,931.0,,,,
,,3200.0,,,,
,,1100.0,,,,
,,1800.0,,,,
,,912.0,,,,
,,49.0,,,,
,,4000.0,,,,
,,3700.0,,,,
,,872.0,,,,
,,255.0,,,,
,,1000.0,,,,
,,2000.0,,,,
,,843.0,,,,
,,4000.0,,,,
,,3100.0,,,,
,,18600.0,,,,
,,4600.0,,,,
,,1000.0,,,,
,,1200.0,,,,
,,7800.0,,,,
,,2100.0,,,,
,,1500.0,,,,
,,1100.0,,,,
,,734.0,,,,
,,905.0,,,,
,,516.0,,,,
,,98500.0,,,,
,,1000.0,,,,
,,1000.0,,,,
,,758.0,,,,
,,1100.0,,,,
,,1200.0,,,,
,,753.0,,,,
,,996.0,,,,
,,1500.0,,,,
,,3300.0,,,,
,,984.0,,,,
,,902.0,,,,
,,991.0,,,,
,,752.0,,,,
,,578.0,,,,
,,2000.0,,,,
,,502.0,,,,
,,996.0,,,,
,,411.0,,,,
,,4200.0,,,,
,,1500.0,,,,
,,524.0,,,,
,,1100.0,,,,
,,1000.0,,,,
,,2100.0,,,,
,,1300.0,,,,
,,779.0,,,,
,,4300.0,,,,
,,797.0,,,,
,,1400.0,,,,
,,57100.0,,,,
,,2000.0,,,,
,,873.0,,,,
,,898.0,,,,
,,829.0,,,,
,,1000.0,,,,
,,1200.0,,,,
,,661.0,,,,
,,6000.0,,,,
,,,2200.0,,,
,,,1400.0,,,
,,,3900.0,,,
,,,707.0,,,
,,,1200.0,,,
,,,1600.0,,,
,,,16000.0,,,
,,,2700.0,,,
,,,2700.0,,,
,,,1900.0,,,
,,,1600.0,,,
,,,1900.0,,,
,,,1000.0,,,
,,,708.0,,,
,,,625.0,,,
,,,831.0,,,
,,,1500.0,,,
,,,1200.0,,,
,,,4700.0,,,
,,,753.0,,,
,,,5300.0,,,
,,,1300.0,,,
,,,5400.0,,,
,,,29900.0,,,
,,,1100.0,,,
,,,2800.0,,,
,,,1300.0,,,
,,,1100.0,,,
,,,726.0,,,
,,,893.0,,,
,,,1900.0,,,
,,,660.0,,,
,,,3000.0,,,
,,,485.0,,,
,,,6700.0,,,
,,,672.0,,,
,,,826.0,,,
,,,2000.0,,,
,,,67300.0,,,
,,,2100.0,,,
,,,4400.0,,,
,,,1800.0,,,
,,,59400.0,,,
,,,1700.0,,,
,,,1200.0,,,
,,,493.0,,,
,,,6400.0,,,
,,,7300.0,,,
,,,1400.0,,,
,,,744.0,,,
,,,1000.0,,,
,,,585.0,,,
,,,864.0,,,
,,,1400.0,,,
,,,81.0,,,
,,,2200.0,,,
,,,415.0,,,
,,,829.0,,,
,,,3500.0,,,
,,,666.0,,,
,,,5800.0,,,
,,,1100.0,,,
,,,1700.0,,,
,,,876.0,,,
,,,2100.0,,,
,,,1300.0,,,
,,,2400.0,,,
,,,940.0,,,
,,,861.0,,,
,,,381.0,,,
,,,1700.0,,,
,,,473.0,,,
,,,530.0,,,
,,,914.0,,,
,,,715.0,,,
,,,2800.0,,,
,,,1500.0,,,
,,,654.0,,,
,,,763.0,,,
,,,2600.0,,,
,,,910.0,,,
,,,1400.0,,,
,,,,949.0,,
,,,,802.0,,
,,,,745.0,,
,,,,4300.0,,
,,,,1200.0,,
,,,,2700.0,,
,,,,4500.0,,
,,,,780.0,,
,,,,833.0,,
,,,,3100.0,,
,,,,2200.0,,
,,,,862.0,,
,,,,382.0,,
,,,,734.0,,
,,,,410.0,,
,,,,3100.0,,
,,,,3800.0,,
,,,,1300.0,,
,,,,474.0,,
,,,,819.0,,
,,,,1200.0,,
,,,,3800.0,,
,,,,4500.0,,
,,,,983.0,,
,,,,1100.0,,
,,,,658.0,,
,,,,722.0,,
,,,,7500.0,,
,,,,2500.0,,
,,,,721.0,,
,,,,2100.0,,
,,,,7700.0,,
,,,,1400.0,,
,,,,473.0,,
,,,,3700.0,,
,,,,943.0,,
,,,,2100.0,,
,,,,822.0,,
,,,,1000.0,,
,,,,556.0,,
,,,,507.0,,
,,,,698.0,,
,,,,1100.0,,
,,,,998.0,,
,,,,994.0,,
,,,,1400.0,,
,,,,2300.0,,
,,,,1200.0,,
,,,,6600.0,,
,,,,11300.0,,
,,,,7900.0,,
,,,,2300.0,,
,,,,11000.0,,
,,,,2400.0,,
,,,,32299.0,,
,,,,965.0,,
,,,,785.0,,
,,,,3700.0,,
,,,,974.0,,
,,,,16400.0,,
,,,,589.0,,
,,,,6100.0,,
,,,,7900.0,,
,,,,310.0,,
,,,,5500.0,,
,,,,1100.0,,
,,,,925.0,,
,,,,2700.0,,
,,,,756.0,,
,,,,1100.0,,
,,,,695.0,,
,,,,1300.0,,
,,,,2800.0,,
,,,,786.0,,
,,,,2400.0,,
,,,,,1900.0,
,,,,,2400.0,
,,,,,4500.0,
,,,,,3600.0,
,,,,,1000.0,
,,,,,23100.0,
,,,,,869.0,
,,,,,2000.0,
,,,,,37900.0,
,,,,,2700.0,
,,,,,2000.0,
,,,,,1500.0,
,,,,,11100.0,
,,,,,59.0,
,,,,,2400.0,
,,,,,519.0,
,,,,,793.0,
,,,,,1700.0,
,,,,,1200.0,
,,,,,498.0,
,,,,,946.0,
,,,,,1900.0,
,,,,,2900.0,
,,,,,1800.0,
,,,,,5900.0,
,,,,,4600.0,
,,,,,879.0,
,,,,,4800.0,
,,,,,815.0,
,,,,,1500.0,
,,,,,,1200.0
,,,,,,3700.0
,,,,,,1700.0
,,,,,,6200.0
,,,,,,2400.0
,,,,,,748.0
,,,,,,1600.0
,,,,,,2900.0
,,,,,,16700.0
,,,,,,1800.0
,,,,,,1200.0
,,,,,,3200.0
,,,,,,1200.0
,,,,,,1400.0
,,,,,,1600.0
,,,,,,980.0
,,,,,,2300.0
,,,,,,5400.0
,,,,,,3100.0
,,,,,,850.0
,,,,,,1700.0
,,,,,,21900.0
,,,,,,1700.0
,,,,,,1100.0
,,,,,,841.0
,,,,,,1800.0
,,,,,,6100.0
,,,,,,878.0
,,,,,,6600.0
,,,,,,1600.0
2600.0,,,,,,
635.0,,,,,,
1700.0,,,,,,
923.0,,,,,,
1000.0,,,,,,
913.0,,,,,,
1400.0,,,,,,
881.0,,,,,,
2000.0,,,,,,
2300.0,,,,,,
946.0,,,,,,
2000.0,,,,,,
1200.0,,,,,,
4300.0,,,,,,
1600.0,,,,,,
1200.0,,,,,,
1400.0,,,,,,
584.0,,,,,,
515.0,,,,,,
481.0,,,,,,
720.0,,,,,,
674.0,,,,,,
1200.0,,,,,,
1100.0,,,,,,
1400.0,,,,,,
2000.0,,,,,,
36700.0,,,,,,
807.0,,,,,,
40600.0,,,,,,
1100.0,,,,,,
1700.0,,,,,,
1100.0,,,,,,
712.0,,,,,,
1100.0,,,,,,
1000.0,,,,,,
959.0,,,,,,
1000.0,,,,,,
2000.0,,,,,,
2900.0,,,,,,
682.0,,,,,,
2000.0,,,,,,
1400.0,,,,,,
1200.0,,,,,,
51900.0,,,,,,
7700.0,,,,,,
729.0,,,,,,
1300.0,,,,,,
780.0,,,,,,
10700.0,,,,,,
1100.0,,,,,,
6600.0,,,,,,
6800.0,,,,,,
8500.0,,,,,,
1700.0,,,,,,
521.0,,,,,,
3900.0,,,,,,
569.0,,,,,,
971.0,,,,,,
1400.0,,,,,,
2500.0,,,,,,
1900.0,,,,,,
2400.0,,,,,,
1200.0,,,,,,
3200.0,,,,,,
2000.0,,,,,,
3900.0,,,,,,
514.0,,,,,,
844.0,,,,,,
688.0,,,,,,
1100.0,,,,,,
1200.0,,,,,,
905.0,,,,,,
1200.0,,,,,,
9100.0,,,,,,
562.0,,,,,,
1400.0,,,,,,
1100.0,,,,,,
1400.0,,,,,,
532.0,,,,,,
6400.0,,,,,,
3100.0,,,,,,
540.0,,,,,,
1400.0,,,,,,
1300.0,,,,,,
,1800.0,,,,,
,930.0,,,,,
,2100.0,,,,,
,648.0,,,,,
,2500.0,,,,,
,3400.0,,,,,
,2700.0,,,,,
,5300.0,,,,,
,974.0,,,,,
,1000.0,,,,,
,853.0,,,,,
,3400.0,,,,,
,1000.0,,,,,
,8000.0,,,,,
,5200.0,,,,,
,1100.0,,,,,
,1200.0,,,,,
,1600.0,,,,,
,3000.0,,,,,
,24300.0,,,,,
,2600.0,,,,,
,810.0,,,,,
,1400.0,,,,,
,1500.0,,,,,
,1200.0,,,,,
,1300.0,,,,,
,693.0,,,,,
,11300.0,,,,,
,8300.0,,,,,
,2900.0,,,,,
,7200.0,,,,,
,1400.0,,,,,
,1000.0,,,,,
,1100.0,,,,,
,8800.0,,,,,
,1800.0,,,,,
,1500.0,,,,,
,919.0,,,,,
,884.0,,,,,
,1200.0,,,,,
,2400.0,,,,,
,481.0,,,,,
,1300.0,,,,,
,974.0,,,,,
,3700.0,,,,,
,1000.0,,,,,
,1200.0,,,,,
,2100.0,,,,,
,2900.0,,,,,
,934.0,,,,,
,1100.0,,,,,
,670.0,,,,,
,1200.0,,,,,
,752.0,,,,,
,2400.0,,,,,
,1100.0,,,,,
,1800.0,,,,,
,677.0,,,,,
,692.0,,,,,
,6600.0,,,,,
,670.0,,,,,
,939.0,,,,,
,1100.0,,,,,
,894.0,,,,,
,436.0,,,,,
,1000.0,,,,,
,2800.0,,,,,
,4600.0,,,,,
,,714.0,,,,
,,1100.0,,,,
,,532.0,,,,
,,1200.0,,,,
,,1400.0,,,,
,,971.0,,,,
,,1500.0,,,,
,,1100.0,,,,
,,32500.0,,,,
,,827.0,,,,
,,1100.0,,,,
,,768.0,,,,
,,2600.0,,,,
,,790.0,,,,
,,889.0,,,,
,,744.0,,,,
,,507.0,,,,
,,4700.0,,,,
,,738.0,,,,
,,1700.0,,,,
,,2000.0,,,,
,,1000.0,,,,
,,1100.0,,,,
,,2500.0,,,,
,,367.0,,,,
,,2300.0,,,,
,,7600.0,,,,
,,5800.0,,,,
,,50.0,,,,
,,9000.0,,,,
,,2400.0,,,,
,,2500.0,,,,
,,3800.0,,,,
,,3800.0,,,,
,,4700.0,,,,
,,33400.0,,,,
,,48000.0,,,,
,,3000.0,,,,
,,1300.0,,,,
,,2100.0,,,,
,,868.0,,,,
,,905.0,,,,
,,509.0,,,,
,,743.0,,,,
,,873.0,,,,
,,1700.0,,,,
,,10900.0,,,,
,,1100.0,,,,
,,1300.0,,,,
,,6600.0,,,,
,,3900.0,,,,
,,1200.0,,,,
,,1400.0,,,,
,,899.0,,,,
,,738.0,,,,
,,1000.0,,,,
,,1300.0,,,,
,,1200.0,,,,
,,1400.0,,,,
,,13100.0,,,,
,,1300.0,,,,
,,786.0,,,,
,,474.0,,,,
,,1500.0,,,,
,,1200.0,,,,
,,1400.0,,,,
,,961.0,,,,
,,1100.0,,,,
,,1300.0,,,,
,,1700.0,,,,
,,1400.0,,,,
,,890.0,,,,
,,543.0,,,,
,,574.0,,,,
,,1500.0,,,,
,,18000.0,,,,
,,1800.0,,,,
,,,940.0,,,
,,,786.0,,,
,,,2000.0,,,
,,,2500.0,,,
,,,1800.0,,,
,,,1900.0,,,
,,,2300.0,,,
,,,751.0,,,
,,,6200.0,,,
,,,18500.0,,,
,,,1400.0,,,
,,,910.0,,,
,,,939.0,,,
,,,17600.0,,,
,,,1200.0,,,
,,,764.0,,,
,,,983.0,,,
,,,597.0,,,
,,,4900.0,,,
,,,1500.0,,,
,,,726.0,,,
,,,3500.0,,,
,,,1000.0,,,
,,,846.0,,,
,,,822.0,,,
,,,1900.0,,,
,,,1100.0,,,
,,,5400.0,,,
,,,777.0,,,
,,,768.0,,,
,,,16200.0,,,
,,,10200.0,,,
,,,1300.0,,,
,,,670.0,,,
,,,1900.0,,,
,,,2900.0,,,
,,,4200.0,,,
,,,1200.0,,,
,,,884.0,,,
,,,738.0,,,
,,,503.0,,,
,,,630.0,,,
,,,2200.0,,,
,,,929.0,,,
,,,1800.0,,,
,,,923.0,,,
,,,2400.0,,,
,,,1000.0,,,
,,,1200.0,,,
,,,3300.0,,,
,,,732.0,,,
,,,2100.0,,,
,,,2600.0,,,
,,,998.0,,,
,,,401.0,,,
,,,447.0,,,
,,,3800.0,,,
,,,515.0,,,
,,,1100.0,,,
,,,15700.0,,,
,,,4200.0,,,
,,,1000.0,,,
,,,669.0,,,
,,,1200.0,,,
,,,876.0,,,
,,,1100.0,,,
,,,1100.0,,,
,,,646.0,,,
,,,2300.0,,,
,,,2600.0,,,
,,,659.0,,,
,,,1100.0,,,
,,,1100.0,,,
,,,100.0,,,
,,,1800.0,,,
,,,479.0,,,
,,,2200.0,,,
,,,2900.0,,,
,,,,4800.0,,
,,,,4500.0,,
,,,,934.0,,
,,,,776.0,,
,,,,5600.0,,
,,,,2800.0,,
,,,,7700.0,,
,,,,730.0,,
,,,,801.0,,
,,,,12300.0,,
,,,,1000.0,,
,,,,1000.0,,
,,,,802.0,,
,,,,956.0,,
,,,,19000.0,,
,,,,8000.0,,
,,,,951.0,,
,,,,4500.0,,
,,,,1300.0,,
,,,,954.0,,
,,,,1700.0,,
,,,,2300.0,,
,,,,3700.0,,
,,,,9300.0,,
,,,,1700.0,,
,,,,2200.0,,
,,,,1700.0,,
,,,,545.0,,
,,,,1300.0,,
,,,,878.0,,
,,,,3800.0,,
,,,,1300.0,,
,,,,779.0,,
,,,,741.0,,
,,,,799.0,,
,,,,1500.0,,
,,,,1900.0,,
,,,,3100.0,,
,,,,1600.0,,
,,,,1100.0,,
,,,,847.0,,
,,,,1300.0,,
,,,,1500.0,,
,,,,3100.0,,
,,,,871.0,,
,,,,1700.0,,
,,,,4500.0,,
,,,,1100.0,,
,,,,17200.0,,
,,,,1400.0,,
,,,,776.0,,
,,,,1500.0,,
,,,,1200.0,,
,,,,3500.0,,
,,,,1400.0,,
,,,,836.0,,
,,,,819.0,,
,,,,899.0,,
,,,,2300.0,,
,,,,1400.0,,
,,,,960.0,,
,,,,2000.0,,
,,,,1600.0,,
,,,,3900.0,,
,,,,1700.0,,
,,,,808.0,,
,,,,,969.0,
,,,,,1100.0,
,,,,,685.0,
,,,,,5100.0,
,,,,,1200.0,
,,,,,77.0,
,,,,,3200.0,
,,,,,2900.0,
,,,,,3600.0,
,,,,,1200.0,
,,,,,806.0,
,,,,,1500.0,
,,,,,650.0,
,,,,,2600.0,
,,,,,600.0,
,,,,,1000.0,
,,,,,2100.0,
,,,,,67.0,
,,,,,4500.0,
,,,,,3100.0,
,,,,,4100.0,
,,,,,1100.0,
,,,,,7600.0,
,,,,,606.0,
,,,,,2500.0,
,,,,,1200.0,
,,,,,1500.0,
,,,,,1500.0,
,,,,,,690.0
,,,,,,5000.0
,,,,,,3800.0
,,,,,,1700.0
,,,,,,3200.0
,,,,,,992.0
,,,,,,1800.0
,,,,,,1200.0
,,,,,,1200.0
,,,,,,3600.0
,,,,,,1300.0
,,,,,,1400.0
,,,,,,1300.0
,,,,,,3800.0
,,,,,,2800.0
,,,,,,4100.0
,,,,,,975.0
,,,,,,1900.0
,,,,,,3800.0
,,,,,,2200.0
,,,,,,2900.0
,,,,,,6800.0
,,,,,,2800.0
,,,,,,728.0
,,,,,,5500.0
,,,,,,1100.0
,,,,,,2700.0
1400.0,,,,,,
5100.0,,,,,,
859.0,,,,,,
18600.0,,,,,,
727.0,,,,,,
940.0,,,,,,
1800.0,,,,,,
11100.0,,,,,,
2400.0,,,,,,
843.0,,,,,,
43200.0,,,,,,
711.0,,,,,,
860.0,,,,,,
980.0,,,,,,
1100.0,,,,,,
846.0,,,,,,
56500.0,,,,,,
2000.0,,,,,,
2200.0,,,,,,
1900.0,,,,,,
1200.0,,,,,,
1400.0,,,,,,
916.0,,,,,,
12100.0,,,,,,
1300.0,,,,,,
1000.0,,,,,,
783.0,,,,,,
350.0,,,,,,
3400.0,,,,,,
3100.0,,,,,,
800.0,,,,,,
2100.0,,,,,,
4600.0,,,,,,
25200.0,,,,,,
46300.0,,,,,,
1100.0,,,,,,
1900.0,,,,,,
1100.0,,,,,,
5500.0,,,,,,
1500.0,,,,,,
1100.0,,,,,,
864.0,,,,,,
774.0,,,,,,
62000.0,,,,,,
2700.0,,,,,,
