Monday,Tuesday,Wednesday,Thursday,Friday,Weekend
1700.0,1400.0,1000.0,16600.0,1700.0,1700.0
751.0,811.0,6700.0,2500.0,751.0,751.0
6900.0,10200.0,2600.0,4400.0,6900.0,6900.0
752.0,10600.0,2000.0,3900.0,752.0,752.0
5800.0,830.0,703.0,722.0,5800.0,5800.0
1100.0,1900.0,2000.0,977.0,1100.0,1100.0
881.0,901.0,2100.0,1500.0,881.0,881.0
19300.0,702.0,892.0,2800.0,19300.0,19300.0
1200.0,1100.0,747.0,1400.0,1200.0,1200.0
1200.0,2800.0,2700.0,665.0,1200.0,1200.0
1800.0,11200.0,370.0,794.0,1800.0,1800.0
2400.0,1200.0,770.0,1100.0,2400.0,2400.0
4800.0,1600.0,768.0,1300.0,4800.0,4800.0
761.0,3200.0,1600.0,2000.0,761.0,761.0
12900.0,2500.0,1300.0,2600.0,12900.0,12900.0
1800.0,2200.0,4300.0,3500.0,1800.0,1800.0
1100.0,1900.0,6100.0,2400.0,1100.0,1100.0
1100.0,610.0,552.0,4500.0,1100.0,1100.0
945.0,1900.0,2000.0,11800.0,945.0,945.0
2000.0,1300.0,2800.0,2700.0,2000.0,2000.0
942.0,581.0,679.0,2700.0,942.0,942.0
15400.0,736.0,891.0,3000.0,15400.0,15400.0
14900.0,1400.0,1100.0,793.0,14900.0,14900.0
1400.0,3600.0,3800.0,984.0,1400.0,1400.0
3200.0,675.0,5700.0,7600.0,3200.0,3200.0
882.0,527.0,659.0,1300.0,882.0,882.0
903.0,725.0,3400.0,547.0,903.0,903.0
909.0,2200.0,7400.0,913.0,909.0,909.0
3500.0,942.0,529.0,510.0,3500.0,3500.0
1300.0,994.0,939.0,2000.0,1300.0,1300.0
1300.0,3000.0,3500.0,1700.0,1300.0,1300.0
1300.0,1500.0,858.0,1700.0,1300.0,1300.0
8000.0,5400.0,1700.0,833.0,8000.0,8000.0
2700.0,726.0,1400.0,671.0,2700.0,2700.0
1100.0,1000.0,978.0,528.0,1100.0,1100.0
971.0,895.0,3000.0,1300.0,971.0,971.0
6900.0,1200.0,878.0,751.0,6900.0,6900.0
16100.0,3500.0,1300.0,9700.0,16100.0,16100.0
993.0,713.0,3700.0,1200.0,993.0,993.0
1800.0,650.0,716.0,939.0,1800.0,1800.0
854.0,959.0,672.0,2400.0,854.0,854.0
6700.0,1100.0,19000.0,1400.0,6700.0,6700.0
1400.0,549.0,630.0,1100.0,1400.0,1400.0
1100.0,481.0,927.0,1200.0,1100.0,1100.0
1700.0,1800.0,2000.0,594.0,1700.0,1700.0
990.0,3100.0,11200.0,3600.0,990.0,990.0
943.0,1300.0,2900.0,586.0,943.0,943.0
644.0,1400.0,1700.0,14800.0,644.0,644.0
645.0,12400.0,3400.0,2900.0,645.0,645.0
852.0,1300.0,1200.0,1100.0,852.0,852.0
997.0,6000.0,2600.0,7400.0,997.0,997.0
966.0,1700.0,1100.0,1000.0,966.0,966.0
5700.0,3100.0,1400.0,2000.0,5700.0,5700.0
11900.0,861.0,964.0,883.0,11900.0,11900.0
1000.0,1300.0,898.0,3900.0,1000.0,1000.0
1300.0,731.0,1200.0,2700.0,1300.0,1300.0
1700.0,2800.0,935.0,669.0,1700.0,1700.0
882.0,1000.0,757.0,1200.0,882.0,882.0
848.0,722.0,2100.0,3700.0,848.0,848.0
3600.0,929.0,1200.0,969.0,3600.0,3600.0
3800.0,1100.0,3800.0,854.0,3800.0,3800.0
578.0,863.0,10900.0,831.0,578.0,578.0
2300.0,4300.0,1700.0,828.0,2300.0,2300.0
1400.0,1100.0,3800.0,1000.0,1400.0,1400.0
468.0,1400.0,3000.0,2900.0,468.0,468.0
984.0,3900.0,2000.0,1100.0,984.0,984.0
1100.0,1000.0,539.0,1400.0,1100.0,1100.0
787.0,832.0,3400.0,435.0,787.0,787.0
5500.0,7800.0,2500.0,2300.0,5500.0,5500.0
874.0,5100.0,794.0,1000.0,874.0,874.0
825.0,3000.0,468.0,1300.0,825.0,825.0
839.0,1000.0,948.0,696.0,839.0,839.0
1400.0,1800.0,3400.0,817.0,1400.0,1400.0
1400.0,1200.0,847.0,752.0,1400.0,1400.0
1400.0,20700.0,1500.0,1800.0,1400.0,1400.0
1800.0,1200.0,679.0,2100.0,1800.0,1800.0
94800.0,2600.0,1300.0,1800.0,94800.0,94800.0
3800.0,2100.0,871.0,1500.0,3800.0,3800.0
698.0,3000.0,641.0,53100.0,698.0,698.0
13300.0,1100.0,1500.0,618.0,13300.0,13300.0
2100.0,286.0,12600.0,1000.0,2100.0,2100.0
1500.0,615.0,1200.0,2200.0,1500.0,1500.0
1100.0,10900.0,966.0,22800.0,1100.0,1100.0
3400.0,115700.0,571.0,12000.0,3400.0,3400.0
927.0,2000.0,1600.0,1600.0,927.0,927.0
2000.0,941.0,1400.0,893.0,2000.0,2000.0
504.0,1100.0,688.0,1000.0,504.0,504.0
651.0,6500.0,1200.0,3100.0,651.0,651.0
857.0,2100.0,1300.0,3600.0,857.0,857.0
1100.0,1600.0,759.0,584.0,1100.0,1100.0
13700.0,2700.0,446.0,1500.0,13700.0,13700.0
3600.0,978.0,799.0,2200.0,3600.0,3600.0
1400.0,1500.0,3400.0,718.0,1400.0,1400.0
1400.0,1200.0,1300.0,1800.0,1400.0,1400.0
2300.0,1300.0,2600.0,2900.0,2300.0,2300.0
859.0,1200.0,707.0,1400.0,859.0,859.0
1300.0,1000.0,875.0,468.0,1300.0,1300.0
1300.0,2100.0,933.0,1300.0,1300.0,1300.0
815.0,3800.0,1500.0,2800.0,815.0,815.0
3600.0,842.0,701.0,941.0,3600.0,3600.0
1400.0,942.0,2800.0,821.0,1400.0,1400.0
1800.0,3300.0,709.0,775.0,1800.0,1800.0
1500.0,4000.0,1700.0,6700.0,1500.0,1500.0
33800.0,2700.0,2400.0,1800.0,33800.0,33800.0
1400.0,1700.0,5900.0,596.0,1400.0,1400.0
786.0,1600.0,902.0,920.0,786.0,786.0
1500.0,1200.0,581.0,23500.0,1500.0,1500.0
2400.0,1800.0,724.0,413.0,2400.0,2400.0
6100.0,1100.0,529.0,3700.0,6100.0,6100.0
1400.0,495.0,720.0,3300.0,1400.0,1400.0
1500.0,8800.0,748.0,59400.0,1500.0,1500.0
1100.0,1500.0,4900.0,1800.0,1100.0,1100.0
19600.0,736.0,870.0,1900.0,19600.0,19600.0
893.0,1300.0,5600.0,1000.0,893.0,893.0
2800.0,78.0,2600.0,9900.0,2800.0,2800.0
533.0,2000.0,1100.0,1000.0,533.0,533.0
684.0,2600.0,751.0,2900.0,684.0,684.0
1500.0,9300.0,2800.0,6000.0,1500.0,1500.0
1100.0,6700.0,9800.0,15600.0,1100.0,1100.0
714.0,2500.0,686.0,1400.0,714.0,714.0
1300.0,1700.0,846.0,10600.0,1300.0,1300.0
30600.0,648.0,3300.0,3400.0,30600.0,30600.0
754.0,2300.0,1200.0,3700.0,754.0,754.0
611.0,348.0,2900.0,1700.0,611.0,611.0
3500.0,5400.0,1300.0,3400.0,3500.0,3500.0
394.0,1200.0,716.0,1500.0,394.0,394.0
1300.0,3100.0,3200.0,2600.0,1300.0,1300.0
2600.0,1100.0,1500.0,879.0,2600.0,2600.0
1200.0,1100.0,2300.0,1200.0,1200.0,1200.0
1000.0,300.0,1600.0,2400.0,1000.0,1000.0
1100.0,1800.0,1300.0,343.0,1100.0,1100.0
1500.0,650.0,1900.0,1500.0,1500.0,1500.0
1000.0,5800.0,1000.0,1300.0,1000.0,1000.0
1200.0,1700.0,597.0,740.0,1200.0,1200.0
11300.0,1500.0,645.0,998.0,11300.0,11300.0
1000.0,1500.0,7000.0,2200.0,1000.0,1000.0
1700.0,9800.0,829.0,1400.0,1700.0,1700.0
953.0,2000.0,2400.0,5100.0,953.0,953.0
925.0,264.0,2500.0,6200.0,925.0,925.0
771.0,6300.0,3200.0,1100.0,771.0,771.0
717.0,3000.0,478.0,5400.0,717.0,717.0
1000.0,930.0,2100.0,2600.0,1000.0,1000.0
765.0,4500.0,969.0,2500.0,765.0,765.0
786.0,765.0,2600.0,4500.0,786.0,786.0
1200.0,480.0,7900.0,1200.0,1200.0,1200.0
606.0,14600.0,887.0,1100.0,606.0,606.0
774.0,1300.0,3500.0,1100.0,774.0,774.0
1900.0,702.0,475.0,5100.0,1900.0,1900.0
8200.0,1300.0,888.0,4300.0,8200.0,8200.0
959.0,1200.0,1300.0,1300.0,959.0,959.0
1200.0,577.0,90.0,845.0,1200.0,1200.0
2000.0,1300.0,1600.0,6600.0,2000.0,2000.0
7500.0,568.0,11400.0,2100.0,7500.0,7500.0
1000.0,1400.0,3200.0,3500.0,1000.0,1000.0
1100.0,4100.0,1400.0,1400.0,1100.0,1100.0
11100.0,728.0,3600.0,401.0,11100.0,11100.0
95100.0,2300.0,3200.0,1000.0,95100.0,95100.0
2000.0,1000.0,6100.0,5300.0,2000.0,2000.0
1700.0,3400.0,2400.0,732.0,1700.0,1700.0
1600.0,856.0,2200.0,4800.0,1600.0,1600.0
2600.0,1900.0,1700.0,643.0,2600.0,2600.0
1200.0,4100.0,818.0,3100.0,1200.0,1200.0
1100.0,1000.0,9600.0,1100.0,1100.0,1100.0
1300.0,3600.0,2600.0,1000.0,1300.0,1300.0
3300.0,1800.0,9100.0,2400.0,3300.0,3300.0
1500.0,1300.0,2100.0,585.0,1500.0,1500.0
1200.0,1000.0,912.0,6400.0,1200.0,1200.0
765.0,1400.0,477.0,8400.0,765.0,765.0
14200.0,262.0,992.0,4600.0,14200.0,14200.0
788.0,640.0,2900.0,2200.0,788.0,788.0
1400.0,972.0,869.0,702.0,1400.0,1400.0
556.0,3100.0,10300.0,15300.0,556.0,556.0
11000.0,5800.0,27100.0,2500.0,11000.0,11000.0
581.0,997.0,1500.0,8900.0,581.0,581.0
4200.0,704.0,788.0,989.0,4200.0,4200.0
1400.0,1600.0,798.0,914.0,1400.0,1400.0
760.0,1400.0,1100.0,565.0,760.0,760.0
579.0,1100.0,1200.0,1100.0,579.0,579.0
2100.0,1200.0,4700.0,758.0,2100.0,2100.0
57600.0,5300.0,1000.0,3100.0,57600.0,57600.0
4500.0,3500.0,869.0,479.0,4500.0,4500.0
9100.0,2500.0,692.0,1100.0,9100.0,9100.0
913.0,22300.0,403.0,471.0,913.0,913.0
1100.0,1900.0,583.0,473.0,1100.0,1100.0
682.0,4300.0,954.0,681.0,682.0,682.0
3100.0,828.0,17100.0,2900.0,3100.0,3100.0
561.0,2100.0,1400.0,377.0,561.0,561.0
9700.0,3200.0,654.0,3000.0,9700.0,9700.0
692.0,1700.0,2100.0,7700.0,692.0,692.0
7900.0,800.0,3100.0,22100.0,7900.0,7900.0
17700.0,3000.0,2300.0,2600.0,17700.0,17700.0
1300.0,5600.0,1300.0,1200.0,1300.0,1300.0
3100.0,940.0,1100.0,2200.0,3100.0,3100.0
1700.0,703.0,1800.0,4300.0,1700.0,1700.0
877.0,1300.0,907.0,790.0,877.0,877.0
567.0,1000.0,759.0,809.0,567.0,567.0
941.0,1900.0,1000.0,1700.0,941.0,941.0
642.0,1500.0,1100.0,1700.0,642.0,642.0
1200.0,983.0,704.0,1300.0,1200.0,1200.0
1400.0,4300.0,1100.0,2700.0,1400.0,1400.0
708.0,585.0,919.0,3100.0,708.0,708.0
962.0,532.0,2800.0,1000.0,962.0,962.0
2100.0,1300.0,1100.0,657.0,2100.0,2100.0
1800.0,1000.0,2100.0,2000.0,1800.0,1800.0
1100.0,785.0,695.0,2800.0,1100.0,1100.0
1900.0,626.0,775.0,937.0,1900.0,1900.0
1400.0,570.0,867.0,772.0,1400.0,1400.0
4000.0,1000.0,3000.0,6700.0,4000.0,4000.0
3000.0,1100.0,1400.0,761.0,3000.0,3000.0
2500.0,20200.0,8700.0,3800.0,2500.0,2500.0
3900.0,3100.0,586.0,1400.0,3900.0,3900.0
5600.0,12800.0,2300.0,3400.0,5600.0,5600.0
6200.0,1900.0,1200.0,784.0,6200.0,6200.0
13500.0,1100.0,1400.0,2300.0,13500.0,13500.0
12200.0,1400.0,2400.0,532.0,12200.0,12200.0
676.0,2000.0,1000.0,41.0,676.0,676.0
1800.0,1200.0,756.0,1500.0,1800.0,1800.0
1100.0,1100.0,964.0,939.0,1100.0,1100.0
2200.0,394.0,64.0,2300.0,2200.0,2200.0
734.0,496.0,1400.0,1200.0,734.0,734.0
4600.0,992.0,1500.0,835.0,4600.0,4600.0
233.0,1500.0,594.0,897.0,233.0,233.0
919.0,739.0,2400.0,689.0,919.0,919.0
1200.0,790.0,7800.0,1100.0,1200.0,1200.0
1300.0,15000.0,5100.0,2100.0,1300.0,1300.0
1400.0,1200.0,758.0,2700.0,1400.0,1400.0
2700.0,1200.0,853.0,1400.0,2700.0,2700.0
2500.0,4300.0,2500.0,9700.0,2500.0,2500.0
26800.0,900.0,1400.0,1100.0,26800.0,26800.0
4600.0,731.0,10500.0,6700.0,4600.0,4600.0
2600.0,964.0,1300.0,1500.0,2600.0,2600.0
4200.0,1400.0,889.0,1100.0,4200.0,4200.0
4200.0,60.0,19300.0,5100.0,4200.0,4200.0
17900.0,994.0,2000.0,1700.0,17900.0,17900.0
959.0,1400.0,771.0,1300.0,959.0,959.0
493.0,1100.0,3400.0,2600.0,493.0,493.0
2600.0,8600.0,13200.0,2100.0,2600.0,2600.0
1100.0,2600.0,9400.0,1100.0,1100.0,1100.0
1100.0,2300.0,824.0,496.0,1100.0,1100.0
1300.0,1400.0,3400.0,954.0,1300.0,1300.0
1200.0,2200.0,828.0,811.0,1200.0,1200.0
1400.0,39900.0,574.0,620.0,1400.0,1400.0
655.0,750.0,12800.0,1300.0,655.0,655.0
3700.0,7000.0,1000.0,737.0,3700.0,3700.0
698.0,128900.0,868.0,962.0,698.0,698.0
2200.0,1900.0,23500.0,905.0,2200.0,2200.0
1500.0,4200.0,3100.0,840.0,1500.0,1500.0
1200.0,621.0,2400.0,1400.0,1200.0,1200.0
1300.0,899.0,3900.0,1300.0,1300.0,1300.0
942.0,1800.0,722.0,796.0,942.0,942.0
1400.0,1400.0,1200.0,964.0,1400.0,1400.0
1600.0,1300.0,1200.0,2000.0,1600.0,1600.0
1300.0,7800.0,805.0,737.0,1300.0,1300.0
1300.0,937.0,980.0,4400.0,1300.0,1300.0
2100.0,1200.0,745.0,1400.0,2100.0,2100.0
1400.0,689.0,5200.0,1100.0,1400.0,1400.0
589.0,946.0,735.0,755.0,589.0,589.0
1100.0,1900.0,2100.0,1600.0,1100.0,1100.0
1100.0,2800.0,537.0,8.0,1100.0,1100.0
1700.0,2200.0,649.0,1200.0,1700.0,1700.0
1600.0,3000.0,1300.0,2200.0,1600.0,1600.0
919.0,2500.0,1600.0,904.0,919.0,919.0
555.0,6500.0,4900.0,1400.0,555.0,555.0
2900.0,1200.0,1700.0,32200.0,2900.0,2900.0
18200.0,752.0,577.0,560.0,18200.0,18200.0
1400.0,581.0,890.0,2300.0,1400.0,1400.0
721.0,3900.0,966.0,648.0,721.0,721.0
42600.0,3200.0,838.0,881.0,42600.0,42600.0
768.0,2400.0,4400.0,1200.0,768.0,768.0
1800.0,1800.0,908.0,746.0,1800.0,1800.0
1800.0,1600.0,1300.0,1500.0,1800.0,1800.0
2100.0,2300.0,8300.0,1300.0,2100.0,2100.0
3400.0,1400.0,885.0,809.0,3400.0,3400.0
3200.0,930.0,889.0,873.0,3200.0,3200.0
962.0,8000.0,910.0,782.0,962.0,962.0
1100.0,2500.0,6000.0,922.0,1100.0,1100.0
1400.0,783.0,841.0,1400.0,1400.0,1400.0
1000.0,872.0,3800.0,766.0,1000.0,1000.0
480.0,2000.0,885.0,3000.0,480.0,480.0
770.0,1300.0,589.0,1000.0,770.0,770.0
1100.0,967.0,4800.0,4900.0,1100.0,1100.0
1500.0,1000.0,826.0,6100.0,1500.0,1500.0
740.0,30900.0,791.0,2100.0,740.0,740.0
1800.0,5200.0,12800.0,2000.0,1800.0,1800.0
2200.0,1100.0,989.0,272.0,2200.0,2200.0
15200.0,2200.0,2500.0,2100.0,15200.0,15200.0
1100.0,743.0,6600.0,473.0,1100.0,1100.0
1800.0,8400.0,471.0,1100.0,1800.0,1800.0
1500.0,8500.0,865.0,2100.0,1500.0,1500.0
2400.0,1000.0,3600.0,4700.0,2400.0,2400.0
777.0,955.0,15400.0,2200.0,777.0,777.0
930.0,2200.0,3300.0,1200.0,930.0,930.0
3500.0,823.0,5600.0,1500.0,3500.0,3500.0
719.0,867.0,4400.0,397.0,719.0,719.0
1100.0,981.0,2100.0,5500.0,1100.0,1100.0
2900.0,2100.0,2900.0,935.0,2900.0,2900.0
18800.0,5200.0,1200.0,1700.0,18800.0,18800.0
294.0,1000.0,590.0,1000.0,294.0,294.0
3900.0,4600.0,8200.0,1200.0,3900.0,3900.0
1800.0,1900.0,1200.0,1800.0,1800.0,1800.0
807.0,1300.0,3700.0,920.0,807.0,807.0
1100.0,1400.0,761.0,1300.0,1100.0,1100.0
7500.0,3300.0,1500.0,801.0,7500.0,7500.0
20300.0,599.0,694.0,1900.0,20300.0,20300.0
711.0,2800.0,1000.0,1100.0,711.0,711.0
11900.0,491.0,4900.0,7100.0,11900.0,11900.0
1600.0,535.0,1200.0,1600.0,1600.0,1600.0
2600.0,1000.0,528.0,2000.0,2600.0,2600.0
612.0,395.0,2300.0,10600.0,612.0,612.0
10100.0,1400.0,996.0,3800.0,10100.0,10100.0
233.0,1300.0,886.0,2200.0,233.0,233.0
1300.0,712.0,2500.0,959.0,1300.0,1300.0
996.0,1400.0,1100.0,923.0,996.0,996.0
603.0,709.0,3200.0,1400.0,603.0,603.0
662.0,876.0,880.0,4200.0,662.0,662.0
8800.0,2000.0,8300.0,4000.0,8800.0,8800.0
905.0,4800.0,894.0,1900.0,905.0,905.0
2700.0,2200.0,627.0,441.0,2700.0,2700.0
823.0,714.0,8200.0,13400.0,823.0,823.0
975.0,1400.0,746.0,2600.0,975.0,975.0
1800.0,4600.0,1200.0,3300.0,1800.0,1800.0
1800.0,5100.0,736.0,676.0,1800.0,1800.0
1700.0,1900.0,2100.0,3300.0,1700.0,1700.0
1900.0,460.0,912.0,6800.0,1900.0,1900.0
2800.0,1100.0,990.0,1200.0,2800.0,2800.0
657.0,1800.0,4000.0,4500.0,657.0,657.0
1200.0,1100.0,3900.0,1300.0,1200.0,1200.0
1800.0,952.0,2800.0,3100.0,1800.0,1800.0
808.0,1300.0,918.0,11700.0,808.0,808.0
2000.0,1000.0,7400.0,2300.0,2000.0,2000.0
729.0,1300.0,2600.0,2800.0,729.0,729.0
3800.0,2200.0,776.0,1800.0,3800.0,3800.0
3800.0,1100.0,822.0,2500.0,3800.0,3800.0
4900.0,819.0,1100.0,950.0,4900.0,4900.0
1300.0,1200.0,973.0,1100.0,1300.0,1300.0
2900.0,908.0,4200.0,6600.0,2900.0,2900.0
4400.0,14100.0,701.0,882.0,4400.0,4400.0
1500.0,2400.0,5200.0,3400.0,1500.0,1500.0
6600.0,713.0,1300.0,1500.0,6600.0,6600.0
1500.0,1200.0,1400.0,906.0,1500.0,1500.0
773.0,4600.0,1300.0,2600.0,773.0,773.0
570.0,540.0,901.0,759.0,570.0,570.0
1300.0,2500.0,1300.0,1200.0,1300.0,1300.0
772.0,2000.0,922.0,3300.0,772.0,772.0
925.0,1100.0,6700.0,1900.0,925.0,925.0
1200.0,5400.0,799.0,720.0,1200.0,1200.0
2400.0,3100.0,858.0,3200.0,2400.0,2400.0
1400.0,2300.0,1700.0,2500.0,1400.0,1400.0
674.0,964.0,1100.0,1500.0,674.0,674.0
1800.0,991.0,1000.0,5800.0,1800.0,1800.0
6500.0,720.0,1200.0,1000.0,6500.0,6500.0
1100.0,3100.0,960.0,911.0,1100.0,1100.0
829.0,1200.0,678.0,576.0,829.0,829.0
1300.0,3100.0,3100.0,6700.0,1300.0,1300.0
1100.0,3600.0,581.0,989.0,1100.0,1100.0
1300.0,583.0,1700.0,1100.0,1300.0,1300.0
1100.0,1200.0,1100.0,881.0,1100.0,1100.0
823.0,1700.0,3000.0,1500.0,823.0,823.0
1100.0,1700.0,2300.0,987.0,1100.0,1100.0
4300.0,705.0,1700.0,1300.0,4300.0,4300.0
1700.0,1100.0,648.0,7900.0,1700.0,1700.0
2800.0,962.0,2300.0,6100.0,2800.0,2800.0
1300.0,2900.0,1600.0,882.0,1300.0,1300.0
2700.0,1200.0,872.0,1500.0,2700.0,2700.0
5600.0,1400.0,875.0,668.0,5600.0,5600.0
10200.0,3300.0,9100.0,728.0,10200.0,10200.0
1300.0,2300.0,7700.0,7700.0,1300.0,1300.0
9800.0,1500.0,785.0,708.0,9800.0,9800.0
11600.0,1100.0,2200.0,1400.0,11600.0,11600.0
1400.0,2900.0,959.0,1400.0,1400.0,1400.0
9100.0,2800.0,645.0,938.0,9100.0,9100.0
1200.0,1700.0,754.0,922.0,1200.0,1200.0
625.0,6500.0,1500.0,802.0,625.0,625.0
3100.0,35700.0,3400.0,597.0,3100.0,3100.0
1900.0,1200.0,1500.0,918.0,1900.0,1900.0
3700.0,869.0,783.0,823.0,3700.0,3700.0
3400.0,2200.0,889.0,2200.0,3400.0,3400.0
745.0,1300.0,7700.0,2400.0,745.0,745.0
1900.0,248.0,2200.0,2900.0,1900.0,1900.0
956.0,969.0,1200.0,1600.0,956.0,956.0
2200.0,745.0,1700.0,886.0,2200.0,2200.0
874.0,1400.0,1300.0,2100.0,874.0,874.0
1600.0,3600.0,675.0,1400.0,1600.0,1600.0
510.0,1100.0,1700.0,866.0,510.0,510.0
406.0,1400.0,1100.0,1000.0,406.0,406.0
3100.0,1100.0,2200.0,4300.0,3100.0,3100.0
3900.0,926.0,21800.0,2400.0,3900.0,3900.0
778.0,824.0,7800.0,5500.0,778.0,778.0
545.0,4400.0,768.0,2900.0,545.0,545.0
2700.0,1500.0,873.0,16100.0,2700.0,2700.0
1800.0,10700.0,833.0,1100.0,1800.0,1800.0
611.0,4300.0,6200.0,8200.0,611.0,611.0
3400.0,794.0,2100.0,26500.0,3400.0,3400.0
1400.0,1700.0,1400.0,809.0,1400.0,1400.0
1600.0,700.0,898.0,3000.0,1600.0,1600.0
9400.0,843.0,2300.0,4900.0,9400.0,9400.0
3300.0,11000.0,1300.0,35400.0,3300.0,3300.0
6200.0,1500.0,1200.0,12800.0,6200.0,6200.0
3300.0,2600.0,1300.0,6500.0,3300.0,3300.0
3500.0,1600.0,696.0,10700.0,3500.0,3500.0
1100.0,671.0,3400.0,1600.0,1100.0,1100.0
8200.0,1400.0,27400.0,1000.0,8200.0,8200.0
579.0,1600.0,977.0,1400.0,579.0,579.0
6500.0,1200.0,936.0,805.0,6500.0,6500.0
4300.0,867.0,824.0,1500.0,4300.0,4300.0
1800.0,930.0,1600.0,6200.0,1800.0,1800.0
4000.0,884.0,408.0,1900.0,4000.0,4000.0
1500.0,5500.0,624.0,684.0,1500.0,1500.0
985.0,995.0,716.0,2700.0,985.0,985.0
664.0,1600.0,5200.0,600.0,664.0,664.0
646.0,984.0,725.0,1600.0,646.0,646.0
1600.0,1200.0,1100.0,2600.0,1600.0,1600.0
5100.0,5200.0,1300.0,4700.0,5100.0,5100.0
1500.0,2900.0,2500.0,855.0,1500.0,1500.0
17300.0,3300.0,2200.0,1200.0,17300.0,17300.0
1400.0,3200.0,1700.0,958.0,1400.0,1400.0
6400.0,1100.0,853.0,2200.0,6400.0,6400.0
853.0,1100.0,903.0,1200.0,853.0,853.0
898.0,1000.0,1300.0,740.0,898.0,898.0
566.0,4800.0,1100.0,1400.0,566.0,566.0
1200.0,940.0,679.0,6600.0,1200.0,1200.0
5200.0,396.0,1500.0,1100.0,5200.0,5200.0
1500.0,808.0,1000.0,801.0,1500.0,1500.0
1600.0,2300.0,965.0,6800.0,1600.0,1600.0
9700.0,3400.0,799.0,1300.0,9700.0,9700.0
1100.0,791.0,1200.0,3800.0,1100.0,1100.0
1600.0,464.0,912.0,1300.0,1600.0,1600.0
1300.0,964.0,1500.0,737.0,1300.0,1300.0
5700.0,753.0,2000.0,1500.0,5700.0,5700.0
42300.0,612.0,1800.0,707.0,42300.0,42300.0
1100.0,796.0,3900.0,1100.0,1100.0,1100.0
4100.0,1300.0,1400.0,1700.0,4100.0,4100.0
7200.0,976.0,28000.0,2700.0,7200.0,7200.0
1800.0,1900.0,1100.0,3800.0,1800.0,1800.0
2700.0,3000.0,732.0,1100.0,2700.0,2700.0
6600.0,4500.0,1700.0,8200.0,6600.0,6600.0
1000.0,6600.0,4100.0,531.0,1000.0,1000.0
2600.0,681.0,1200.0,1400.0,2600.0,2600.0
1700.0,752.0,3800.0,1100.0,1700.0,1700.0
1000.0,3000.0,467.0,1300.0,1000.0,1000.0
4000.0,838.0,753.0,715.0,4000.0,4000.0
1100.0,4400.0,535.0,522.0,1100.0,1100.0
1000.0,981.0,1600.0,4800.0,1000.0,1000.0
569.0,757.0,852.0,779.0,569.0,569.0
2900.0,998.0,7900.0,427.0,2900.0,2900.0
1500.0,2000.0,1100.0,602.0,1500.0,1500.0
1200.0,736.0,6900.0,1100.0,1200.0,1200.0
1700.0,1200.0,1800.0,7600.0,1700.0,1700.0
2200.0,1200.0,1200.0,2200.0,2200.0,2200.0
2700.0,682.0,7200.0,1800.0,2700.0,2700.0
839.0,939.0,3800.0,3100.0,839.0,839.0
59.0,653.0,6600.0,824.0,59.0,59.0
929.0,914.0,16800.0,916.0,929.0,929.0
1300.0,546.0,6300.0,4500.0,1300.0,1300.0
3500.0,724.0,1200.0,233.0,3500.0,3500.0
815.0,9100.0,2000.0,595.0,815.0,815.0
1100.0,1200.0,496.0,1300.0,1100.0,1100.0
2700.0,1500.0,1000.0,935.0,2700.0,2700.0
1500.0,2100.0,1100.0,1100.0,1500.0,1500.0
1100.0,3300.0,3900.0,4900.0,1100.0,1100.0
642.0,1000.0,3600.0,1000.0,642.0,642.0
997.0,483.0,1200.0,818.0,997.0,997.0
1100.0,628.0,1200.0,1400.0,1100.0,1100.0
992.0,2700.0,1100.0,524.0,992.0,992.0
664.0,1000.0,1100.0,1400.0,664.0,664.0
9200.0,5900.0,453.0,2000.0,9200.0,9200.0
3200.0,7700.0,1000.0,1100.0,3200.0,3200.0
1400.0,1000.0,700.0,2000.0,1400.0,1400.0
925.0,826.0,430.0,1000.0,925.0,925.0
2600.0,1200.0,1100.0,897.0,2600.0,2600.0
1000.0,2500.0,705.0,1700.0,1000.0,1000.0
2300.0,660.0,719.0,2600.0,2300.0,2300.0
1100.0,1000.0,1500.0,1300.0,1100.0,1100.0
1500.0,854.0,4400.0,369.0,1500.0,1500.0
1100.0,9500.0,766.0,1100.0,1100.0,1100.0
6200.0,1700.0,962.0,4500.0,6200.0,6200.0
1500.0,1300.0,967.0,3000.0,1500.0,1500.0
1000.0,1500.0,1100.0,396.0,1000.0,1000.0
1200.0,603.0,2700.0,1100.0,1200.0,1200.0
737.0,1700.0,857.0,5300.0,737.0,737.0
1200.0,18800.0,5400.0,4300.0,1200.0,1200.0
2100.0,587.0,661.0,4800.0,2100.0,2100.0
676.0,743.0,1100.0,1300.0,676.0,676.0
1400.0,1200.0,763.0,926.0,1400.0,1400.0
1000.0,942.0,3700.0,2900.0,1000.0,1000.0
8000.0,1200.0,5900.0,1700.0,8000.0,8000.0
3500.0,1500.0,863.0,833.0,3500.0,3500.0
1300.0,553.0,1100.0,2000.0,1300.0,1300.0
988.0,1600.0,835.0,10300.0,988.0,988.0
947.0,1600.0,1500.0,949.0,947.0,947.0
7700.0,4200.0,2300.0,5400.0,7700.0,7700.0
8600.0,1200.0,853.0,1200.0,8600.0,8600.0
3300.0,1800.0,7000.0,942.0,3300.0,3300.0
870.0,2600.0,19400.0,672.0,870.0,870.0
1800.0,1100.0,1000.0,669.0,1800.0,1800.0
1700.0,3200.0,3900.0,830.0,1700.0,1700.0
