date,speaker,topic,party,state
2016-03-09,CASEY,Nominations,not found,not found
2016-03-09,PORTMAN,Healthcare,R,OH
2016-03-09,DAINES,Healthcare,R,MT
2016-03-09,SESSIONS,Healthcare,R,AL
2016-03-09,WYDEN,Healthcare,D,OR
2016-03-09,MENENDEZ,Education,D,NJ
2016-03-09,ENZI,Nominations,R,WY
2016-03-09,FRANKEN,Criminal Justice,D,MN
2016-03-09,SULLIVAN,International Relations,R,AK
2016-03-10,McCONNELL,International Relations,R,KY
2016-03-10,REID,Nominations,D,NV
2016-03-10,BARRASSO,Nominations,R,WY
2016-03-10,UDALL,Trade,D,NM
2016-03-10,UDALL,Trade,D,NM
2016-03-10,MURPHY,Criminal Justice,D,CT
2016-03-10,MURPHY,Criminal Justice,D,CT
2016-03-10,MURPHY,Criminal Justice,D,CT
2016-03-10,MURPHY,Criminal Justice,D,CT
2016-03-10,MERKLEY,International Relations,D,OR
2016-03-10,TILLIS,Trade,R,NC
2016-03-10,TILLIS,Trade,R,NC
2016-03-10,FLAKE,Mental Health,R,AZ
2016-03-10,FLAKE,Mental Health,R,AZ
2016-03-10,SESSIONS,Trade,R,AL
2016-03-10,SESSIONS,Trade,R,AL
2016-03-10,WYDEN,Mental Health,D,OR
2016-03-10,DURBIN,Healthcare,D,IL
2016-03-10,TESTER,Criminal Justice,D,MT
2016-03-10,TESTER,Criminal Justice,D,MT
2016-03-10,CRUZ,Trade,R,TX
2016-03-10,CRUZ,Trade,R,TX
2016-03-10,CRUZ,Trade,R,TX
2016-03-10,CRUZ,Trade,R,TX
2016-03-10,CRUZ,Trade,R,TX
2016-03-10,MIKULSKI,Healthcare,D,MD
2016-03-10,SHAHEEN,Nominations,D,NH
2016-03-10,CASEY,Trade,not found,not found
2016-03-10,CASEY,Trade,not found,not found
2016-03-10,SHAHEEN,Nominations,D,NH
2016-03-10,ROUNDS,Healthcare,R,SD
2016-03-10,DAINES,Healthcare,R,MT
2016-03-10,CANTWELL,Healthcare,D,WA
2016-03-14,McCONNELL,International Relations,R,KY
2016-03-14,REID,International Relations,D,NV
2016-03-14,REID,Nominations,D,NV
2016-03-14,BALDWIN,Nominations,D,WI
2016-03-14,MORAN,Civil Rights,R,KS
2016-03-14,LANKFORD,Trade,R,OK
2016-03-14,LANKFORD,Trade,R,OK
2016-03-14,McCONNELL,Healthcare,R,KY
2016-03-14,REID,Healthcare,D,NV
2016-03-14,CRAPO,Healthcare,R,ID
2016-03-14,HELLER,Nominations,R,NV
2016-03-14,HELLER,Nominations,R,NV
2016-03-14,HELLER,Mental Health,R,NV
2016-03-14,GRASSLEY,Healthcare,R,IA
2016-03-14,SASSE,Civil Rights,R,NE
2016-03-14,KING,Criminal Justice,I,ME
2016-03-14,KING,Criminal Justice,I,ME
2016-03-14,DAINES,International Relations,R,MT
2016-03-14,DAINES,International Relations,R,MT
2016-03-15,REID,International Relations,D,NV
2016-03-15,COTTON,Trade,R,AR
2016-03-15,COTTON,Trade,R,AR
2016-03-15,CORNYN,International Relations,R,TX
2016-03-15,CORNYN,Nominations,R,TX
2016-03-15,PORTMAN,Mental Health,R,OH
2016-03-15,PORTMAN,Mental Health,R,OH
2016-03-15,PORTMAN,Mental Health,R,OH
2016-03-15,PORTMAN,Mental Health,R,OH
2016-03-15,PORTMAN,Mental Health,R,OH
2016-03-15,PORTMAN,Mental Health,R,OH
2016-03-15,PORTMAN,Mental Health,R,OH
2016-03-15,TILLIS,Trade,R,NC
2016-03-15,TILLIS,Trade,R,NC
2016-03-15,TILLIS,Trade,R,NC
2016-03-15,TILLIS,Trade,R,NC
2016-03-15,TILLIS,Trade,R,NC
2016-03-15,TILLIS,Trade,R,NC
2016-03-15,REID,Mental Health,D,NV
2016-03-15,BENNET,Healthcare,D,CO
2016-03-15,BENNET,Healthcare,D,CO
2016-03-15,KING,Mental Health,I,ME
2016-03-15,KING,Mental Health,I,ME
2016-03-15,KING,Mental Health,I,ME
2016-03-15,KING,Mental Health,I,ME
2016-03-15,STABENOW,Healthcare,D,MI
2016-03-15,ISAKSON,Healthcare,R,GA
2016-03-15,BLUMENTHAL,International Relations,D,CT
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-15,SULLIVAN,Nominations,R,AK
2016-03-16,REID,Nominations,D,NV
2016-03-16,LEAHY,Civil Rights,D,VT
2016-03-16,BOXER,Healthcare,D,CA
2016-03-16,BOXER,Healthcare,D,CA
2016-03-16,BOXER,Healthcare,D,CA
2016-03-16,ERNST,Healthcare,R,IA
2016-03-16,ERNST,Healthcare,R,IA
2016-03-16,ERNST,Healthcare,R,IA
2016-03-16,ERNST,Healthcare,R,IA
2016-03-16,ISAKSON,Healthcare,R,GA
2016-03-16,McCONNELL,Amendments,R,KY
2016-03-16,DONNELLY,Criminal Justice,D,IN
2016-03-16,DONNELLY,Criminal Justice,D,IN
2016-03-16,LANKFORD,Nominations,R,OK
2016-03-17,BOOKER,Nominations,D,NJ
2016-03-17,BOOKER,Nominations,D,NJ
2016-03-17,BOOKER,Nominations,D,NJ
2016-03-17,WHITEHOUSE,Trade,D,RI
2016-03-17,WHITEHOUSE,Trade,D,RI
2016-03-17,CORNYN,International Relations,R,TX
2016-03-17,CORNYN,Trade,R,TX
2016-03-17,CORNYN,Trade,R,TX
2016-03-17,CANTWELL,Nominations,D,WA
2016-03-17,AYOTTE,Trade,R,NH
2016-03-17,AYOTTE,Trade,R,NH
2016-03-17,AYOTTE,Trade,R,NH
2016-03-17,AYOTTE,Trade,R,NH
2016-03-17,AYOTTE,Trade,R,NH
2016-03-17,AYOTTE,Trade,R,NH
2016-03-17,AYOTTE,Trade,R,NH
2016-03-17,AYOTTE,Trade,R,NH
2016-03-17,AYOTTE,Trade,R,NH
2016-03-17,PETERS,Trade,D,MI
2016-03-17,PETERS,Trade,D,MI
2016-03-17,PERDUE,Trade,R,GA
2016-03-17,PERDUE,Trade,R,GA
2016-03-17,FISCHER,Trade,R,NE
2016-03-17,FISCHER,Trade,R,NE
2016-03-17,CARPER,Healthcare,D,DE
2016-03-17,CARPER,Trade,D,DE
2016-03-17,CARPER,Trade,D,DE
2016-03-17,McCONNELL,Healthcare,R,KY
2016-03-17,REID,Mental Health,D,NV
2016-03-17,DURBIN,Healthcare,D,IL
2016-03-17,LEAHY,Healthcare,D,VT
2016-03-17,LEAHY,Healthcare,D,VT
2016-03-17,WYDEN,Nominations,D,OR
2016-03-17,BOOKER,Healthcare,D,NJ
2016-03-17,BARRASSO,Mental Health,R,WY
2016-03-17,BARRASSO,Mental Health,R,WY
2016-03-17,KIRK,Nominations,R,IL
2016-03-17,CARDIN,Nominations,D,MD
2016-03-17,CARDIN,Healthcare,D,MD
2016-03-17,GILLIBRAND,Healthcare,D,NY
2016-03-17,SULLIVAN,Trade,R,AK
2016-03-17,SULLIVAN,Trade,R,AK
2016-03-17,BALDWIN,Healthcare,D,WI
2016-03-17,DAINES,Mental Health,R,MT
2016-03-17,HELLER,Nominations,R,NV
2016-03-17,HELLER,Mental Health,R,NV
2016-03-17,ISAKSON,Nominations,R,GA
2016-03-17,MARKEY,Climate Change,D,MA
2016-03-17,SCOTT,Nominations,R,SC
2016-03-17,SCOTT,Healthcare,R,SC
2016-03-17,SCOTT,Healthcare,R,SC
2016-03-17,SHAHEEN,Healthcare,D,NH
2016-03-17,WHITEHOUSE,Civil Rights,D,RI
2016-03-17,CASEY,Civil Rights,not found,not found
2016-03-17,ENZI,Mental Health,R,WY
2016-03-17,SESSIONS,Healthcare,R,AL
2016-03-17,FEINSTEIN,Healthcare,D,CA
2016-03-17,McCONNELL,Nominations,R,KY
2016-03-17,McCONNELL,Amendments,R,KY
2016-03-17,LEE,Nominations,R,UT
2016-03-17,LEE,Nominations,R,UT
2016-04-04,McCONNELL,International Relations,R,KY
2016-04-04,McCONNELL,International Relations,R,KY
2016-04-04,DAINES,Mental Health,R,MT
2016-04-04,DAINES,Healthcare,R,MT
2016-04-04,DAINES,Healthcare,R,MT
2016-04-04,GRASSLEY,International Relations,R,IA
2016-04-04,KLOBUCHAR,Trade,D,MN
2016-04-04,KLOBUCHAR,Trade,D,MN
2016-04-04,COONS,Trade,D,DE
2016-04-04,COONS,Trade,D,DE
2016-04-04,COONS,Trade,D,DE
2016-04-04,COONS,Trade,D,DE
2016-04-04,DURBIN,Trade,D,IL
2016-04-04,DURBIN,Trade,D,IL
2016-04-04,DURBIN,Trade,D,IL
2016-04-04,CORKER,Criminal Justice,R,TN
2016-04-04,MENENDEZ,Military,D,NJ
2016-04-04,COONS,Healthcare,D,DE
2016-04-04,KLOBUCHAR,Healthcare,D,MN
2016-04-05,McCONNELL,International Relations,R,KY
2016-04-05,McCONNELL,International Relations,R,KY
2016-04-05,McCONNELL,International Relations,R,KY
2016-04-05,REID,International Relations,D,NV
2016-04-05,REID,Nominations,D,NV
2016-04-05,TOOMEY,Trade,R,PA
2016-04-05,TOOMEY,Trade,R,PA
2016-04-05,TOOMEY,Trade,R,PA
2016-04-05,TOOMEY,Trade,R,PA
2016-04-05,TOOMEY,Trade,R,PA
2016-04-05,TOOMEY,Trade,R,PA
2016-04-05,TOOMEY,Trade,R,PA
2016-04-05,CORKER,Criminal Justice,R,TN
2016-04-05,GARDNER,Healthcare,R,CO
2016-04-05,TOOMEY,Nominations,R,PA
2016-04-05,DAINES,Mental Health,R,MT
2016-04-05,DAINES,Nominations,R,MT
2016-04-05,COTTON,Healthcare,R,AR
2016-04-05,SHELBY,Healthcare,R,AL
2016-04-05,THUNE,Healthcare,R,SD
2016-04-05,VITTER,Healthcare,R,LA
2016-04-05,VITTER,Trade,R,LA
2016-04-05,ALEXANDER,Healthcare,R,TN
2016-04-05,WARREN,Healthcare,D,MA
2016-04-05,BURR,Military,R,NC
2016-04-06,McCONNELL,International Relations,R,KY
2016-04-06,McCONNELL,International Relations,R,KY
2016-04-06,REID,International Relations,D,NV
2016-04-06,REID,International Relations,D,NV
2016-04-06,ENZI,Military,R,WY
2016-04-06,KING,Healthcare,I,ME
2016-04-06,ENZI,Healthcare,R,WY
2016-04-06,TESTER,Healthcare,D,MT
2016-04-06,NELSON,Nominations,D,FL
2016-04-06,AYOTTE,Healthcare,R,NH
2016-04-06,LEE,Healthcare,R,UT
2016-04-06,SCOTT,Healthcare,R,SC
2016-04-06,LANKFORD,International Relations,R,OK
2016-04-06,CASEY,Mental Health,not found,not found
2016-04-07,McCONNELL,International Relations,R,KY
2016-04-07,McCONNELL,International Relations,R,KY
2016-04-07,McCONNELL,Nominations,R,KY
2016-04-07,McCONNELL,Nominations,R,KY
2016-04-07,REID,International Relations,D,NV
2016-04-07,REID,Nominations,D,NV
2016-04-07,REID,Healthcare,D,NV
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,COTTON,International Relations,R,AR
2016-04-07,PETERS,Trade,D,MI
2016-04-07,PETERS,Trade,D,MI
2016-04-07,PETERS,Trade,D,MI
2016-04-07,PETERS,Trade,D,MI
2016-04-07,PETERS,Trade,D,MI
2016-04-07,PETERS,Trade,D,MI
2016-04-07,HATCH,Healthcare,R,UT
2016-04-07,CORKER,Criminal Justice,R,TN
2016-04-07,CASEY,Nominations,not found,not found
2016-04-07,DONNELLY,Nominations,D,IN
2016-04-07,DAINES,Healthcare,R,MT
2016-04-07,DAINES,Trade,R,MT
2016-04-07,DAINES,Trade,R,MT
2016-04-07,HELLER,Nominations,R,NV
2016-04-07,HELLER,Mental Health,R,NV
2016-04-07,THUNE,Mental Health,R,SD
2016-04-07,ERNST,Healthcare,R,IA
2016-04-07,ERNST,Healthcare,R,IA
2016-04-07,SCHATZ,Healthcare,D,HI
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-07,SASSE,Criminal Justice,R,NE
2016-04-11,McCONNELL,International Relations,R,KY
2016-04-11,REID,Nominations,D,NV
2016-04-11,REID,Mental Health,D,NV
2016-04-11,MARKEY,Trade,D,MA
2016-04-11,MARKEY,Trade,D,MA
2016-04-11,CORNYN,Criminal Justice,R,TX
2016-04-11,CORNYN,Criminal Justice,R,TX
2016-04-11,INHOFE,Trade,R,OK
2016-04-11,INHOFE,Trade,R,OK
2016-04-11,LEAHY,Healthcare,D,VT
2016-04-11,LEAHY,Nominations,D,VT
2016-04-11,GRASSLEY,Nominations,R,IA
2016-04-11,GRASSLEY,Nominations,R,IA
2016-04-11,COLLINS,Healthcare,R,ME
2016-04-11,MURRAY,Nominations,D,WA
2016-04-11,FISCHER,Healthcare,R,NE
2016-04-12,REID,Nominations,D,NV
2016-04-12,REID,International Relations,D,NV
2016-04-12,BOXER,International Relations,D,CA
2016-04-12,BOXER,International Relations,D,CA
2016-04-12,BOXER,Healthcare,D,CA
2016-04-12,FISCHER,International Relations,R,NE
2016-04-12,INHOFE,Climate Change,R,OK
2016-04-12,WARREN,International Relations,D,MA
2016-04-12,WARREN,International Relations,D,MA
2016-04-12,WARREN,International Relations,D,MA
2016-04-12,WARREN,International Relations,D,MA
2016-04-12,WARREN,International Relations,D,MA
2016-04-12,WARREN,International Relations,D,MA
2016-04-12,WARREN,International Relations,D,MA
2016-04-12,WARREN,International Relations,D,MA
2016-04-12,WARREN,International Relations,D,MA
2016-04-12,LEAHY,Healthcare,D,VT
2016-04-12,FEINSTEIN,Mental Health,D,CA
2016-04-12,BOXER,Nominations,D,CA
2016-04-12,BOOZMAN,Healthcare,R,AR
2016-04-12,SESSIONS,Healthcare,R,AL
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,SULLIVAN,Criminal Justice,R,AK
2016-04-12,KING,Budget,I,ME
2016-04-12,KING,Budget,I,ME
2016-04-13,McCONNELL,International Relations,R,KY
2016-04-13,McCONNELL,Nominations,R,KY
2016-04-13,REID,Mental Health,D,NV
2016-04-13,REID,Nominations,D,NV
2016-04-13,REID,Nominations,D,NV
2016-04-13,CASSIDY,Nominations,R,LA
2016-04-13,CASSIDY,Nominations,R,LA
2016-04-13,PERDUE,Budget,R,GA
2016-04-13,PERDUE,Budget,R,GA
2016-04-13,PERDUE,Budget,R,GA
2016-04-13,PERDUE,Budget,R,GA
2016-04-13,LEAHY,Healthcare,D,VT
2016-04-13,CASSIDY,Healthcare,R,LA
2016-04-13,McCASKILL,Healthcare,D,MO
2016-04-13,KING,Civil Rights,I,ME
2016-04-13,KING,Civil Rights,I,ME
2016-04-13,TOOMEY,Healthcare,R,PA
2016-04-13,BOXER,Nominations,D,CA
2016-04-13,COCHRAN,Healthcare,R,MS
2016-04-13,CASEY,Healthcare,not found,not found
2016-04-13,ERNST,Education,R,IA
2016-04-13,ERNST,Education,R,IA
2016-04-13,THUNE,Mental Health,R,SD
2016-04-13,WYDEN,Healthcare,D,OR
2016-04-13,HOEVEN,Mental Health,R,ND
2016-04-13,ROUNDS,Mental Health,R,SD
2016-04-13,ROUNDS,Mental Health,R,SD
2016-04-13,BLUMENTHAL,Mental Health,D,CT
2016-04-13,GRASSLEY,Healthcare,R,IA
2016-04-13,KLOBUCHAR,Mental Health,D,MN
2016-04-13,BURR,Healthcare,R,NC
2016-04-13,SASSE,Military,R,NE
2016-04-13,SASSE,Military,R,NE
2016-04-13,SASSE,Criminal Justice,R,NE
2016-04-13,SASSE,Criminal Justice,R,NE
2016-04-13,SASSE,Criminal Justice,R,NE
2016-04-14,REID,International Relations,D,NV
2016-04-14,REID,International Relations,D,NV
2016-04-14,KING,Nominations,I,ME
2016-04-14,KING,Nominations,I,ME
2016-04-14,PETERS,Education,D,MI
2016-04-14,PETERS,Education,D,MI
2016-04-14,RUBIO,Education,R,FL
2016-04-14,RUBIO,Education,R,FL
2016-04-14,SULLIVAN,International Relations,R,AK
2016-04-14,SULLIVAN,International Relations,R,AK
2016-04-14,LEAHY,Healthcare,D,VT
2016-04-14,ALEXANDER,Healthcare,R,TN
2016-04-14,GRASSLEY,Healthcare,R,IA
2016-04-14,ALEXANDER,Healthcare,R,TN
2016-04-14,THUNE,Healthcare,R,SD
2016-04-14,SCHATZ,Healthcare,D,HI
2016-04-14,HELLER,Nominations,R,NV
2016-04-14,DAINES,Healthcare,R,MT
2016-04-14,DAINES,Healthcare,R,MT
2016-04-14,HELLER,Mental Health,R,NV
2016-04-14,INHOFE,Healthcare,R,OK
2016-04-14,KING,Education,I,ME
2016-04-14,KING,Education,I,ME
2016-04-14,UDALL,Mental Health,D,NM
2016-04-14,REED,Mental Health,D,RI
2016-04-14,ROUNDS,Mental Health,R,SD
2016-04-14,PERDUE,Civil Rights,R,GA
2016-04-14,GARDNER,Healthcare,R,CO
2016-04-18,McCONNELL,International Relations,R,KY
2016-04-18,REID,International Relations,D,NV
2016-04-18,REID,Nominations,D,NV
2016-04-18,REID,International Relations,D,NV
2016-04-18,ERNST,Civil Rights,R,IA
2016-04-18,ERNST,Civil Rights,R,IA
2016-04-18,ERNST,Civil Rights,R,IA
2016-04-18,ERNST,Civil Rights,R,IA
2016-04-18,ERNST,Civil Rights,R,IA
2016-04-18,ERNST,Civil Rights,R,IA
2016-04-18,ERNST,Civil Rights,R,IA
2016-04-18,ERNST,Civil Rights,R,IA
2016-04-18,ERNST,Civil Rights,R,IA
2016-04-18,ERNST,Civil Rights,R,IA
2016-04-18,ERNST,Civil Rights,R,IA
2016-04-18,ENZI,Military,R,WY
2016-04-18,COLLINS,Civil Rights,R,ME
2016-04-18,WARNER,Healthcare,D,VA
2016-04-18,ISAKSON,Healthcare,R,GA
2016-04-18,BROWN,Criminal Justice,D,OH
2016-04-19,McCONNELL,International Relations,R,KY
2016-04-19,McCONNELL,International Relations,R,KY
2016-04-19,McCONNELL,Nominations,R,KY
2016-04-19,REID,International Relations,D,NV
2016-04-19,REID,Nominations,D,NV
2016-04-19,REID,Civil Rights,D,NV
2016-04-19,TILLIS,Education,R,NC
2016-04-19,TILLIS,Education,R,NC
2016-04-19,THUNE,International Relations,R,SD
2016-04-19,THUNE,Civil Rights,R,SD
2016-04-19,THUNE,Civil Rights,R,SD
2016-04-19,CORNYN,Healthcare,R,TX
2016-04-19,CORNYN,International Relations,R,TX
2016-04-19,SULLIVAN,Healthcare,R,AK
2016-04-19,JOHNSON,Nominations,R,WI
2016-04-19,BOOKER,Healthcare,D,NJ
2016-04-19,BOOKER,Healthcare,D,NJ
2016-04-19,BOOKER,Healthcare,D,NJ
2016-04-19,BURR,Mental Health,R,NC
2016-04-19,BURR,Mental Health,R,NC
2016-04-19,BURR,Mental Health,R,NC
2016-04-19,SESSIONS,Healthcare,R,AL
2016-04-19,BALDWIN,Healthcare,D,WI
2016-04-19,SCOTT,Healthcare,R,SC
2016-04-19,SCOTT,Healthcare,R,SC
2016-04-19,WICKER,Healthcare,R,MS
2016-04-19,RUBIO,International Relations,R,FL
2016-04-19,CAPITO,Amendments,R,WV
2016-04-19,CAPITO,Amendments,R,WV
2016-04-19,CAPITO,Amendments,R,WV
2016-04-20,McCONNELL,International Relations,R,KY
2016-04-20,McCONNELL,International Relations,R,KY
2016-04-20,McCONNELL,International Relations,R,KY
2016-04-20,REID,International Relations,D,NV
2016-04-20,REID,Nominations,D,NV
2016-04-20,ALEXANDER,International Relations,R,TN
2016-04-20,ALEXANDER,International Relations,R,TN
2016-04-20,WHITEHOUSE,Climate Change,D,RI
2016-04-20,ENZI,Military,R,WY
2016-04-20,CAPITO,Amendments,R,WV
2016-04-20,CAPITO,Amendments,R,WV
2016-04-20,CARDIN,Civil Rights,D,MD
2016-04-20,TILLIS,Climate Change,R,NC
2016-04-20,STABENOW,Mental Health,D,MI
2016-04-20,ERNST,Military,R,IA
2016-04-20,ERNST,Military,R,IA
2016-04-20,ERNST,Military,R,IA
2016-04-20,ERNST,Military,R,IA
2016-04-20,ERNST,Military,R,IA
2016-04-20,ERNST,Military,R,IA
2016-04-20,ERNST,Military,R,IA
2016-04-20,ERNST,Military,R,IA
2016-04-20,ERNST,Military,R,IA
2016-04-21,THUNE,Healthcare,R,SD
2016-04-21,McCONNELL,International Relations,R,KY
2016-04-21,McCONNELL,International Relations,R,KY
2016-04-21,McCONNELL,Healthcare,R,KY
2016-04-21,REID,International Relations,D,NV
2016-04-21,BLUNT,Healthcare,R,MO
2016-04-21,GILLIBRAND,Civil Rights,D,NY
2016-04-21,GILLIBRAND,Civil Rights,D,NY
2016-04-21,TOOMEY,International Relations,R,PA
2016-04-21,DURBIN,Climate Change,D,IL
2016-04-21,MARKEY,International Relations,D,MA
2016-04-21,TOOMEY,Healthcare,R,PA
2016-04-21,TOOMEY,Healthcare,R,PA
2016-04-21,HELLER,Healthcare,R,NV
2016-04-21,PORTMAN,Healthcare,R,OH
2016-04-21,PORTMAN,Military,R,OH
2016-04-21,DAINES,Healthcare,R,MT
2016-04-21,DONNELLY,Mental Health,D,IN
2016-04-21,DONNELLY,Mental Health,D,IN
2016-04-21,DONNELLY,Mental Health,D,IN
2016-04-21,HEITKAMP,Mental Health,D,ND
2016-04-21,HELLER,Mental Health,R,NV
2016-04-21,VITTER,Trade,R,LA
2016-04-21,WICKER,Healthcare,R,MS
2016-04-21,BLUNT,Military,R,MO
2016-04-21,MARKEY,Healthcare,D,MA
2016-04-21,NELSON,Healthcare,D,FL
2016-04-21,SULLIVAN,Military,R,AK
2016-04-21,SULLIVAN,Military,R,AK
2016-04-21,SULLIVAN,Military,R,AK
2016-04-25,McCONNELL,International Relations,R,KY
2016-04-25,REID,Nominations,D,NV
2016-04-25,FISCHER,Nominations,R,NE
2016-04-25,FISCHER,Nominations,R,NE
2016-04-25,FISCHER,Nominations,R,NE
2016-04-25,FISCHER,Nominations,R,NE
2016-04-25,FISCHER,Nominations,R,NE
2016-04-25,FISCHER,Nominations,R,NE
2016-04-25,FISCHER,Nominations,R,NE
2016-04-25,FISCHER,Nominations,R,NE
2016-04-25,FISCHER,Nominations,R,NE
2016-04-25,FISCHER,Nominations,R,NE
2016-04-25,LEAHY,Healthcare,D,VT
2016-04-25,CORKER,Criminal Justice,R,TN
2016-04-25,CARDIN,Nominations,D,MD
2016-04-25,JOHNSON,Nominations,R,WI
2016-04-25,FISCHER,Mental Health,R,NE
2016-04-25,FISCHER,Mental Health,R,NE
2016-04-25,FISCHER,Mental Health,R,NE
2016-04-26,McCONNELL,International Relations,R,KY
2016-04-26,REID,International Relations,D,NV
2016-04-26,REID,Healthcare,D,NV
2016-04-26,REID,Healthcare,D,NV
2016-04-26,DURBIN,Mental Health,D,IL
2016-04-26,BOXER,Nominations,D,CA
2016-04-26,FEINSTEIN,Nominations,D,CA
2016-04-26,BOXER,Civil Rights,D,CA
2016-04-26,COONS,Healthcare,D,DE
2016-04-26,BLUNT,Healthcare,R,MO
2016-04-26,SULLIVAN,Nominations,R,AK
2016-04-26,THUNE,Healthcare,R,SD
2016-04-26,BOOZMAN,Healthcare,R,AR
2016-04-26,COTTON,Healthcare,R,AR
2016-04-26,COTTON,Healthcare,R,AR
2016-04-26,CRAPO,Healthcare,R,ID
2016-04-26,GRASSLEY,Nominations,R,IA
2016-04-26,HEITKAMP,Healthcare,D,ND
2016-04-26,FLAKE,Military,R,AZ
2016-04-26,FLAKE,Military,R,AZ
2016-04-26,FLAKE,Military,R,AZ
2016-04-27,McCONNELL,International Relations,R,KY
2016-04-27,McCONNELL,Healthcare,R,KY
2016-04-27,PERDUE,International Relations,R,GA
2016-04-27,PERDUE,International Relations,R,GA
2016-04-27,FLAKE,Healthcare,R,AZ
2016-04-27,COONS,Budget,D,DE
2016-04-27,COONS,Budget,D,DE
2016-04-27,REID,Healthcare,D,NV
